Id,Churn
99,0.5422140245118126
100,0.02633971209161922
101,0.868804663237634
102,0.007157571689403618
103,0.5053698016468653
104,0.006211249779735862
105,0.7775480828660183
106,0.16706912384139364
107,0.12263284798966301
108,0.01562701160812802
109,0.197384233045567
110,0.14839231954532037
111,0.07960110837793567
112,0.4727872059647809
113,0.3341544657977179
114,0.009947142614838794
115,0.8141464155782976
116,0.02345008950445769
117,0.008742924318511164
118,0.02038925013742089
119,0.7837393025459879
120,0.11587602887998888
121,0.04632387574208878
122,0.24675934163157187
123,0.3161644888805892
124,0.14717825563303863
125,0.2704629066858005
126,0.7073461400977478
127,0.22062878361749955
128,0.21932687920075097
129,0.1810733556155888
130,0.13918465692222268
131,0.03614279965382624
132,0.008024825163630166
133,0.04552209791089546
134,0.26171294049370286
135,0.047859650936015505
136,0.04416620245301194
137,0.010113159469835317
138,0.0500386143525475
139,0.10969446740707868
140,0.018082255067164002
141,0.010883024537929544
142,0.12676953468855828
143,0.10762702726663129
144,0.23086020948958608
145,0.12000255857048739
146,0.2777191104571954
147,0.013030647477011785
148,0.009028703847538169
149,0.7273096974171923
150,0.035523460315814784
151,0.5703492321059521
152,0.4070137820624139
153,0.019726668049739847
154,0.2487560581837384
155,0.8236462602484323
156,0.020826615362811086
157,0.09766089226227427
158,0.043192745291746625
159,0.11551575992089516
160,0.2505371793123516
161,0.6549924421340247
162,0.11090718849541542
163,0.03775168198388594
164,0.5224688507206259
165,0.06863822291531552
166,0.05773579349490625
167,0.15552830038726878
168,0.021067578322272636
169,0.5882081863493906
170,0.8388869394038905
171,0.028416072393276016
172,0.3651046091926546
173,0.31764460700922675
174,0.1011035968112034
175,0.5073759798737986
176,0.05217379061780359
177,0.020578671028098874
178,0.024307369061962562
179,0.7915134251551769
180,0.16014846802066227
181,0.08968110030850056
182,0.054665397166734124
183,0.09575694753985586
184,0.14428693577443233
185,0.017453009696142278
186,0.10811568411460303
187,0.011050550815701424
188,0.021632617980498387
189,0.034842737970421755
190,0.020502555517704767
191,0.009034451370664274
192,0.15335636104081865
193,0.04765367410337828
194,0.42084134594075556
195,0.12471797452054795
196,0.03325151616587382
197,0.11348184845887337
198,0.39267119925604
199,0.5370573160221036
200,0.4548196610932087
201,0.6525775792242937
202,0.19182186994947817
203,0.6601511226323686
204,0.13342547361183293
205,0.014178351894491828
206,0.07909477439281985
207,0.6213548234329862
208,0.7561442216537396
209,0.5386486771848236
210,0.29925287327503514
211,0.07349629268252371
212,0.5308235468123447
213,0.01760114339200101
214,0.016325867558926694
215,0.6064914692748321
216,0.8634886929291132
217,0.8112012902783844
218,0.1820232864915943
219,0.4774168076533097
220,0.4028956722056249
221,0.027750255614446016
222,0.045189343556120296
223,0.11218132819311626
224,0.013177652651438764
225,0.640332280882857
226,0.24018025347757618
227,0.04294488773200158
228,0.49418618029188116
229,0.31662623001977147
230,0.007468326705393678
231,0.02089743613975603
232,0.2469731911565249
233,0.00958697944630531
234,0.020030571686683454
235,0.022026110544004083
236,0.7488207166879451
237,0.26230933163921843
238,0.07611304536395141
239,0.3390550334654045
240,0.1717145189753826
241,0.0319934215708677
242,0.13401993508718746
243,0.4368705719760367
244,0.025656687884376438
245,0.14234879247548138
246,0.020382933190053996
247,0.007140875978599896
248,0.04413591439383436
249,0.02075948277749583
250,0.005599665054970179
251,0.027505977292825216
252,0.0710205066096961
253,0.40888684939948683
254,0.3081712884513808
255,0.6009253127706066
256,0.09642369880979736
257,0.07557647614318584
258,0.2047203594154236
259,0.6966365212431966
260,0.1021321377245134
261,0.32912028007382055
262,0.23611475389027603
263,0.48826303459987447
264,0.5940936334728131
265,0.36016007376140413
266,0.6153621165801219
267,0.3015385037575799
268,0.19266759505402495
269,0.11052556079085138
270,0.0162607542172726
271,0.010796319110927221
272,0.28916513021419893
273,0.5193488953790454
274,0.04059469432942578
275,0.3619882517069005
276,0.026279755722607694
277,0.06635792398471616
278,0.1348542542451672
279,0.02223426682624204
280,0.5879971197273048
281,0.08647491558190476
282,0.5974641431575282
283,0.005840228363204324
284,0.14483074151359218
285,0.009832737269992094
286,0.013120312154744304
287,0.0077384770216489185
288,0.1254187862681671
289,0.6760949723452047
290,0.39541713723964994
291,0.5646102676370467
292,0.048638091252223216
293,0.37002817921165415
294,0.6283806447210472
295,0.05789314499931519
296,0.10858819430062691
297,0.5029321429586228
298,0.0060879044289072525
299,0.23123230905277029
300,0.028875363634179467
301,0.0817775449320876
302,0.11557281500050928
303,0.7459119407374657
304,0.021565498554676685
305,0.1696797946722718
306,0.3456725617816299
307,0.5446553541348415
308,0.6761517673420313
309,0.811428524364709
310,0.03188190895106244
311,0.012855891371322717
312,0.11192913333631987
313,0.05075229460212403
314,0.3935459919008541
315,0.7868987970805467
316,0.02767118596704522
317,0.3256047318165018
318,0.756268852014274
319,0.5089707099879338
320,0.3642076974620612
321,0.7091830944119205
322,0.45091217842871534
323,0.09737488149783749
324,0.01953182181686352
325,0.721795084980978
326,0.0206938917058239
327,0.21784063185734942
328,0.006482029331274029
329,0.3468982372669871
330,0.11584905690994766
331,0.3328569958994599
332,0.2642661846885541
333,0.1554057150690751
334,0.6102336879250791
335,0.12456145008710703
336,0.0125959177179863
337,0.28576529114191473
338,0.018571865845479207
339,0.020346598620320875
340,0.4857775772077782
341,0.3469244270482281
342,0.0723211695224902
343,0.22920117427425193
344,0.013094348688591599
345,0.039970004751997426
346,0.3362711637006297
347,0.40265111073372156
348,0.011247795288235723
349,0.3464589095531949
350,0.06124839945598181
351,0.029899135932715898
352,0.3103403802263183
353,0.04743862491262468
354,0.30004454068806147
355,0.01699024585708479
356,0.7698958690539912
357,0.5580397616640457
358,0.6534770275542852
359,0.5589386075944363
360,0.21384282162451304
361,0.01392052301958225
362,0.3620910998217821
363,0.0790059469973693
364,0.296994744889861
365,0.009744775251031193
366,0.045680570513447635
367,0.18266474469747143
368,0.06938833402755189
369,0.10385732882054573
370,0.047994383798991805
371,0.22458113250528552
372,0.020282244285180127
373,0.8565938863942902
374,0.018692976605602707
375,0.13457562870404724
376,0.2097824544371294
377,0.17697226950821782
378,0.6544350001705396
379,0.5582483076646222
380,0.29982282783655395
381,0.04763561325947577
382,0.03403331292402314
383,0.40032356256249935
384,0.24921787918585164
385,0.49450308893266687
386,0.46707078344158687
387,0.014116158779959281
388,0.007567473343715762
389,0.013679277120132559
390,0.6836914130550277
391,0.022119016137631235
392,0.6202960746289072
393,0.357249960601095
394,0.08483486503596888
395,0.39692164386977147
396,0.039970004751997426
397,0.02036599124927149
398,0.13005845821606643
399,0.021468785216274506
400,0.32530306075154847
401,0.1082340263204511
402,0.015819755520712814
403,0.17995001263210333
404,0.02461385693818019
405,0.547956811804285
406,0.6204075873626809
407,0.35229040682361995
408,0.3144168364770346
409,0.01129430898667548
410,0.04452301320439923
411,0.04410889783416968
412,0.6116577865964923
413,0.5262164655973147
414,0.28939576154186863
415,0.1825325221756226
416,0.011936847836825741
417,0.35830078653324726
418,0.06302131897492688
419,0.07384383677001533
420,0.4428597197852472
421,0.16648968941954975
422,0.4647663617494932
423,0.11837326403373968
424,0.07563135472528452
425,0.6676528106541552
426,0.16643716289282798
427,0.049724524713900736
428,0.8505395651407239
429,0.18744267365158454
430,0.029812483824222944
431,0.0977384471041802
432,0.6318308827960241
433,0.6020216040715763
434,0.5997992963392031
435,0.7228891766870315
436,0.01070920102118735
437,0.025306406015510232
438,0.22147384998943617
439,0.5399260630513016
440,0.12166823854720593
441,0.24024405938904247
442,0.2100586551471318
443,0.022934425002776565
444,0.3131454836627628
445,0.01091868296822521
446,0.02232763118666473
447,0.026068599062877753
448,0.513772845311553
449,0.07407825708276444
450,0.5699731040636471
451,0.433350689544973
452,0.013090050548598905
453,0.5552600846833816
454,0.04989748586047676
455,0.1713207372058477
456,0.17847993678199497
457,0.009832092439478872
458,0.02319842166814963
459,0.06933590207525417
460,0.17805346028294042
461,0.014651811648459296
462,0.021500202933569006
463,0.01908588834436692
464,0.39304220340486234
465,0.17108354821024183
466,0.025427816119008607
467,0.6670793459596875
468,0.2977803115457709
469,0.03913922681343808
470,0.4437410697244579
471,0.3248385076001334
472,0.28939576154186863
473,0.24300664626417073
474,0.5211382411291685
475,0.04601596420940919
476,0.7512492496204725
477,0.023449297576564217
478,0.08251823489217684
479,0.34656182805473956
480,0.2703345666977843
481,0.027853051103730948
482,0.2295199169902206
483,0.5245805851815376
484,0.07419602362522064
485,0.3199145571278126
486,0.47431099568203244
487,0.2677814845097108
488,0.010967145756321389
489,0.061826258838595195
490,0.8396668154819895
491,0.4032884129384936
492,0.2377158671574899
493,0.06824898270532687
494,0.06998996052498262
495,0.019184573324304614
496,0.04435661008113595
497,0.05027279335739701
498,0.6470232313991339
499,0.043861513368679446
500,0.7653211368012844
501,0.02721985686300225
502,0.1880938933378186
503,0.39224390324451497
504,0.30034257791843505
505,0.022765045773713678
506,0.120193386818677
507,0.24867672144518183
508,0.5838814420566348
509,0.0946404025685593
510,0.7377399550160276
511,0.27136202872955073
512,0.6294946423258924
513,0.4692497922208459
514,0.13180912298456948
515,0.08959368158035322
516,0.23940440504116953
517,0.889341596079969
518,0.4446896250915528
519,0.014585776392613214
520,0.5261270680644369
521,0.035165650481770686
522,0.013416556084464222
523,0.1541518235908202
524,0.8634886929291132
525,0.13269266184778
526,0.35466258921712723
527,0.1233739393178195
528,0.5992102702976967
529,0.07667772480827154
530,0.04302864801120484
531,0.08612492121373462
532,0.13584195026125287
533,0.3150608447027769
534,0.7776979809700634
535,0.6623326852746707
536,0.45723780664033586
537,0.05572305155639951
538,0.37813135333534265
539,0.15029321215333385
540,0.5564997932016909
541,0.6963404024521188
542,0.14586898689845876
543,0.12488354901348046
544,0.13164039289051385
545,0.3207325751882058
546,0.4053239241307087
547,0.03597235848457851
548,0.3053796548946513
549,0.05189025300383689
550,0.04949346703465038
551,0.028175925960630916
552,0.01614556772082436
553,0.17529133239627828
554,0.08145137737615364
555,0.0669014336018661
556,0.7515957501110401
557,0.634387910350919
558,0.0868407359771171
559,0.29097207657490054
560,0.45432830362622634
561,0.00942568547024257
562,0.02660968144484405
563,0.01124013796297051
564,0.2513684609906374
565,0.318442693710221
566,0.6197115113701895
567,0.08809130477114542
568,0.5599113328530443
569,0.08065867418099697
570,0.014937961729527159
571,0.6839866746746986
572,0.6639550233725348
573,0.19936566161993036
574,0.01692592285335644
575,0.254826418808265
576,0.20480378550217013
577,0.5189328411039611
578,0.3979190020816124
579,0.7628535416673948
580,0.024757024691598163
581,0.5914261235237455
582,0.006419212939605408
583,0.029364956194856698
584,0.19171129210759363
585,0.01658358476641329
586,0.14693967951040815
587,0.057477022383789766
588,0.8448275513302007
589,0.3383180009452857
590,0.8959259893439394
591,0.04207988345439424
592,0.6062822118147145
593,0.06860209434768065
594,0.385963508236559
595,0.49866821812965617
596,0.007157571689403618
597,0.49267764466849867
598,0.5223379527592464
599,0.03315674138202408
600,0.008726324732441804
601,0.20084884593281244
602,0.08501657378797901
603,0.5668447426821744
604,0.030449826307449954
605,0.26328014592805615
606,0.09205610103133385
607,0.613320682062716
608,0.04692008893232622
609,0.1739626899271133
610,0.47569878101978125
611,0.17108354821024183
612,0.33531178281591845
613,0.2194368527183203
614,0.04413003850803771
615,0.013372103891464543
616,0.44321489707802586
617,0.14875790540455888
618,0.012427829037262327
619,0.18099416650629238
620,0.025288964454660046
621,0.3241258666059942
622,0.7363561815903805
623,0.8739831924154823
624,0.03624927640075589
625,0.16738812925357593
626,0.015670261844756683
627,0.01646622967750736
628,0.6134878684304224
629,0.17383552683977496
630,0.4520578471580899
631,0.02704635964287769
632,0.5623975572806877
633,0.01846313657665235
634,0.5274466270537489
635,0.015608529532794298
636,0.045450912496399126
637,0.24858052726652283
638,0.13434338899853934
639,0.5911069548669754
640,0.8454724773294743
641,0.19579987340399843
642,0.12464750434279057
643,0.13317616825328962
644,0.36760418047274696
645,0.02356387654564727
646,0.10295231897105286
647,0.07957444032134246
648,0.008024825163630166
649,0.05804066787277609
650,0.022265106765340405
651,0.7336432775131911
652,0.029273353467916752
653,0.22665853333212752
654,0.20227495223125203
655,0.550013326585386
656,0.14325555421132574
657,0.17127625099656568
658,0.04323718739534371
659,0.32757569972846967
660,0.04057180794984339
661,0.0324420255429226
662,0.4223295247530902
663,0.29075389667127816
664,0.03310854842768227
665,0.683584810062057
666,0.8868474451081059
667,0.18835078944090083
668,0.02897763450808333
669,0.0105256493289305
670,0.01965789963860305
671,0.48789851253878735
672,0.5883939242536219
673,0.32280434596498303
674,0.7219702874483451
675,0.09847028396435195
676,0.014359947512960995
677,0.2731126869065197
678,0.30536097953311153
679,0.645317527726315
680,0.44331570715474106
681,0.14936790038423012
682,0.011066444759926203
683,0.34936618147262144
684,0.05750563902556734
685,0.3438404130286435
686,0.022060756008084083
687,0.0179703354028701
688,0.32099750359501505
689,0.17613489633545967
690,0.646467044659906
691,0.824974940784664
692,0.29148034521809946
693,0.21164218598895126
694,0.04323718739534371
695,0.559558541867552
696,0.3054439900772332
697,0.009201632789427275
698,0.03150467520370114
699,0.1496938317387437
700,0.07593585931972063
701,0.09262287126191232
702,0.09074253544699717
703,0.0855580412853788
704,0.8734473926933338
705,0.012426040967420499
706,0.0336255001732482
707,0.7928976826378542
708,0.023173011828753788
709,0.09572455222677509
710,0.04291794180075627
711,0.1936254373444594
712,0.3071879030547998
713,0.31836584980725474
714,0.19972764227509213
715,0.16199286519226375
716,0.7123390757640006
717,0.020066408615623928
718,0.35333842293851186
719,0.8081592691219086
720,0.1155878045409051
721,0.2599419760779122
722,0.20370829256561196
723,0.451469210599692
724,0.10709301793603924
725,0.7201565294834004
726,0.01265925228690175
727,0.4083961534209419
728,0.19930072924974448
729,0.01922336058641469
730,0.012111030379987644
731,0.6862650936027774
732,0.009679557907711231
733,0.020091419120390218
734,0.044306990892107385
735,0.5260846168573771
736,0.02039938668180885
737,0.23489729114666547
738,0.4838859811210813
739,0.42859327273543657
740,0.30445739554148815
741,0.30068232307686327
742,0.30961434837045565
743,0.3925505784094252
744,0.1314119020766922
745,0.1675118242114334
746,0.060439772741144746
747,0.3508584668279499
748,0.007525206995722929
749,0.5900685642202188
750,0.387339510748094
751,0.033432313665540794
752,0.15062987641513575
753,0.09188622886320354
754,0.5881187660062566
755,0.09523239510330624
756,0.15483474518879795
757,0.4004269939272436
758,0.04240424356588158
759,0.7135325964202311
760,0.33414209533281997
761,0.655035106461078
762,0.8140845762248147
763,0.13540856725491315
764,0.12990612427486012
765,0.09007444481654504
766,0.5102875807304642
767,0.020701069457065638
768,0.14763350862270383
769,0.4517884459003314
770,0.5799311056603356
771,0.01638527903425311
772,0.7232045543635212
773,0.1722783753846803
774,0.599020639124014
775,0.07018661619491173
776,0.05254231706878523
777,0.5507525039145824
778,0.03899615602526749
779,0.6522472591392636
780,0.05431604235990392
781,0.41796426052385366
782,0.5862462225100712
783,0.646069037067444
784,0.014972022103663848
785,0.5711279922990629
786,0.13243662376790025
787,0.21705047272694655
788,0.5485087111514352
789,0.019382567984717082
790,0.5415292925076578
791,0.6373981533903763
792,0.024632575440545593
793,0.5456194233949903
794,0.6405524923559132
795,0.542956725172951
796,0.3408692821730966
797,0.014178351894491828
798,0.050384792588949956
799,0.03327527080233645
800,0.23639440974762024
801,0.2817246105490292
802,0.020375171176541747
803,0.7448060227063226
804,0.008857239757570117
805,0.16301482390294011
806,0.008867564923046377
807,0.5067293464262501
808,0.13479077004270307
809,0.1765174134563807
810,0.11522925016332983
811,0.29801553900307726
812,0.2991222229357212
813,0.14757213165117558
814,0.05138183546112893
815,0.635716232208797
816,0.1457049754464198
817,0.2823850119870733
818,0.013711029252133449
819,0.03664645393022373
820,0.09886820150667759
821,0.7565096423883889
822,0.00936566512340976
823,0.02623777021720617
824,0.1222908498588493
825,0.01922336058641469
826,0.011849430183696913
827,0.4768244169607205
828,0.6951683265162308
829,0.6948305970335741
830,0.8210468550424215
831,0.8509926418164544
832,0.2997658417088665
833,0.4004041768348905
834,0.2800316487561352
835,0.36168828216987275
836,0.043342886877484776
837,0.7129403062359266
838,0.43745291985177676
839,0.28016886502269445
840,0.3727671900507444
841,0.32469200133606735
842,0.12263526730273473
843,0.434415983860201
844,0.014385704097280582
845,0.33910654271794655
846,0.5939437425016464
847,0.8373101030734031
848,0.026190499875197917
849,0.2381369716568341
850,0.3761569045669852
851,0.09897432329962164
852,0.016790184819581336
853,0.1947058886122896
854,0.261955043931883
855,0.043112967019116044
856,0.456883097889146
857,0.12771346437064643
858,0.6701699328335359
859,0.013327366473638474
860,0.5030520873395233
861,0.10876177619577364
862,0.09551079183331673
863,0.49427400505047364
864,0.18769746335081547
865,0.024729834995931975
866,0.09571723758629104
867,0.385994690534082
868,0.2526826898947458
869,0.35864727325699736
870,0.687115834438132
871,0.09172119547027965
872,0.09060390336729321
873,0.46503918942806133
874,0.62978900508597
875,0.582743313865126
876,0.23323124341525606
877,0.08086854407152758
878,0.02097609389795537
879,0.11809117772475893
880,0.12468729134293847
881,0.07482818407943483
882,0.00886307201387388
883,0.7382148980008785
884,0.041087192371838686
885,0.2839469463004481
886,0.25797828348462665
887,0.016281529566901137
888,0.04570535752479977
889,0.3011896038144582
890,0.3153507793888879
891,0.10891619651957973
892,0.009770249610325809
893,0.7432779948182837
894,0.03605047896323036
895,0.013505979672245375
896,0.028515742631755808
897,0.37731463184597613
898,0.05100592661169922
899,0.7572604437508783
900,0.025054727882653602
901,0.21152480795957265
902,0.09249082764792937
903,0.07553972981512429
904,0.15079846478862863
905,0.011007839315241413
906,0.571863135488464
907,0.009037896823080946
908,0.02503298352092268
909,0.8068646670663222
910,0.020094673152892623
911,0.01698888220616805
912,0.009859878553055314
913,0.4894468317449205
914,0.17561183226317365
915,0.02926190604394439
916,0.6691690104947634
917,0.5169404973810546
918,0.3144168364770346
919,0.7664451753537432
920,0.22117722595147063
921,0.8249276093630449
922,0.11186610535531503
923,0.05945281881503888
924,0.5559065804144018
925,0.09326870602338326
926,0.09124810415770696
927,0.2997658417088665
928,0.08655970006424961
929,0.1754178867929701
930,0.7741519773832783
931,0.429925030077137
932,0.7473118154738224
933,0.023404340041929525
934,0.1090333080570287
935,0.06259929338473412
936,0.009904207459060933
937,0.29129812364191054
938,0.14345292392563924
939,0.028828047993004476
940,0.005335537349719454
941,0.6809379185995481
942,0.48752976190485153
943,0.010215825487202105
944,0.12769208860722261
945,0.668019616133185
946,0.3226898097182494
947,0.03644726354703292
948,0.07144442249121007
949,0.44191983121587586
950,0.7698958690539912
951,0.022362049760225343
952,0.3268436096328582
953,0.38542046001862035
954,0.21559655342420456
955,0.14456393624342165
956,0.15676235818767517
957,0.3605229973388973
958,0.045571767061472084
959,0.09443939826036367
960,0.3533947795617573
961,0.4281665338097338
962,0.1323276012138848
963,0.021693300764362287
964,0.5088870566493858
965,0.7131007763570989
966,0.14160178012965954
967,0.018014435353378138
968,0.16106292432227068
969,0.03764771082735471
970,0.02426954292105416
971,0.03440887314725229
972,0.3966769560749493
973,0.09803934974128377
974,0.008906867647279389
975,0.4620340002486481
976,0.07599834933165527
977,0.06556369372051903
978,0.4205524405956859
979,0.04021072642347618
980,0.6881034483203073
981,0.04957383522027641
982,0.37415732529522183
983,0.007116824614821551
984,0.5764722397146645
985,0.04286619515138706
986,0.0463635546493672
987,0.5821900882877074
988,0.37638458729562274
989,0.03953412692117884
990,0.6667713387326093
991,0.6121783457576953
992,0.18025783953549918
993,0.12998676493952013
994,0.6130937414784958
995,0.39200550992249333
996,0.1734713375779069
997,0.007691543980993464
998,0.8483033196812853
999,0.012595939645406461
1000,0.021159497073542418
1001,0.24487968715406275
1002,0.3069168566812304
1003,0.18409040564499207
1004,0.4113679335433168
1005,0.008631000519974792
1006,0.024392844507649496
1007,0.06276440863179764
1008,0.0688920324408868
1009,0.2536379385200306
1010,0.5708787409360415
1011,0.3668948729357901
1012,0.14117533994835477
1013,0.153261763047838
1014,0.13617714906946116
1015,0.01416171800600816
1016,0.008514048458639466
1017,0.1258193755265865
1018,0.5168938528211284
1019,0.8483795459264304
1020,0.6501261678397702
1021,0.014290844433593833
1022,0.14358604919803913
1023,0.01566509012710661
1024,0.09400867080216084
1025,0.8712318909021401
1026,0.479959432007676
1027,0.07223064886599928
1028,0.046504540072921624
1029,0.69348962322666
1030,0.2036854048449822
1031,0.00990117096988721
1032,0.061568507856780315
1033,0.12130985386412511
1034,0.09848026460007393
1035,0.49335568471217095
1036,0.586471781779386
1037,0.12398494691098835
1038,0.334302940094142
1039,0.01124339945809095
1040,0.4482417820755686
1041,0.19926031911764733
1042,0.5589791462469017
1043,0.008995123031868023
1044,0.07657623707718368
1045,0.008590353056455075
1046,0.010262793034577002
1047,0.21654240498382132
1048,0.7622270531182063
1049,0.047453769108616706
1050,0.1970725962166049
1051,0.1217089067993995
1052,0.1279135166060136
1053,0.03296550454609214
1054,0.012720586886516276
1055,0.04185560277307346
1056,0.17165048200744376
1057,0.09561980160788253
1058,0.13369293975883081
1059,0.5530436656184218
1060,0.40606909754239306
1061,0.06223384455319436
1062,0.09383422134131954
1063,0.019811737673331588
1064,0.0817882932878212
1065,0.4071863373159646
1066,0.04094464418664976
1067,0.166743188769061
1068,0.0195745873641828
1069,0.008771414583615272
1070,0.04687761155031816
1071,0.1357120918061902
1072,0.0869239417044158
1073,0.17972088435228106
1074,0.033122810375073225
1075,0.018862520800815887
1076,0.06408628151848271
1077,0.4315042603817977
1078,0.14203284746419942
1079,0.6241024710052488
1080,0.015779196702997086
1081,0.8202956087773818
1082,0.446834316509982
1083,0.05281350216304231
1084,0.6145428544824657
1085,0.343891834226982
1086,0.4243028576328901
1087,0.025988734742954784
1088,0.6670379765898732
1089,0.7558931248914235
1090,0.1691716046318236
1091,0.5915942370714504
1092,0.04207940815215344
1093,0.5652801402450726
1094,0.33745445443319283
1095,0.0512680761915297
1096,0.03339374839768581
1097,0.22691594622504158
1098,0.1718025270695241
1099,0.16520522284743527
1100,0.4866773263094507
1101,0.24154228798092078
1102,0.16189693815983344
1103,0.04323718739534371
1104,0.017601176860700483
1105,0.09611158558698626
1106,0.02150931292275068
1107,0.023184347515860224
1108,0.010761462011838974
1109,0.2887223287059194
1110,0.7283702766260276
1111,0.05304932932026806
1112,0.007445526924994426
1113,0.07633488229018467
1114,0.07449595109611774
1115,0.45334938353958587
1116,0.23384936873060724
1117,0.13539540713602516
1118,0.018871480764741867
1119,0.15104888662292693
1120,0.09289542474519667
1121,0.15754974790267814
1122,0.3959374316119335
1123,0.42951454128097455
1124,0.023662899088036028
1125,0.02254940765811754
1126,0.32647388334698235
1127,0.48437037978157754
1128,0.07727014834520436
1129,0.37499466158674744
1130,0.3290978153211504
1131,0.018462361753337573
1132,0.07283034484189241
1133,0.1622045865347356
1134,0.638507495117276
1135,0.6425312403540291
1136,0.015122768092042499
1137,0.04997783259135424
1138,0.48327146469923354
1139,0.013550118687164193
1140,0.5927231604473652
1141,0.6114147317720019
1142,0.08427645165623789
1143,0.10594242361048846
1144,0.5134410763917954
1145,0.3510980263618782
1146,0.110391242015212
1147,0.1619759627694976
1148,0.011644111383687943
1149,0.03571782236454498
1150,0.325873267253824
1151,0.36371180129233327
1152,0.5534171458443522
1153,0.008240538199658795
1154,0.13242626535109503
1155,0.046752388596027344
1156,0.007649004113591463
1157,0.18327910317133425
1158,0.48826303459987447
1159,0.8798819393197241
1160,0.008615225729287006
1161,0.252977819471194
1162,0.19922619765663
1163,0.27564374618742765
1164,0.01990871103484066
1165,0.6380379611228792
1166,0.17708048243971092
1167,0.013313058041533139
1168,0.1641217173582093
1169,0.006624384197941305
1170,0.06965936502528731
1171,0.03666587963496316
1172,0.17472542581224115
1173,0.08375655422216288
1174,0.10832389705771657
1175,0.6285305862707308
1176,0.22835845356167797
1177,0.025657863217117445
1178,0.48325556720183166
1179,0.05563798822899546
1180,0.024267237664583833
1181,0.009814855484614455
1182,0.28555240709485635
1183,0.08108065704439091
1184,0.1100493893494447
1185,0.12742378792486125
1186,0.6085306792589359
1187,0.5600454225204137
1188,0.008734605478923902
1189,0.12143050393832937
1190,0.13124090232374794
1191,0.02597649556533957
1192,0.20257716119353866
1193,0.3792681983275845
1194,0.5575480516923083
1195,0.06122808484246622
1196,0.13204276444194263
1197,0.07961752420381688
1198,0.04871217685626977
1199,0.3274067668439273
1200,0.04589684058442551
1201,0.024444152993526386
1202,0.026507803889929876
1203,0.5527843327977652
1204,0.3180494838739437
1205,0.29381275991898265
1206,0.53641874787997
1207,0.05379485025278196
1208,0.44235804988450605
1209,0.06194106258272989
1210,0.35281214688761836
1211,0.042317831255347764
1212,0.06545345252926929
1213,0.8815054508925081
1214,0.11835065786029786
1215,0.3587939432786951
1216,0.30897387550996536
1217,0.6605205522261528
1218,0.20383528053851854
1219,0.08889621115546852
1220,0.010258348637991752
1221,0.3061745844279206
1222,0.8433431857127275
1223,0.3352479513737672
1224,0.033595873975360395
1225,0.34256663923742786
1226,0.7664451753537432
1227,0.6312444983630824
1228,0.5992551309205073
1229,0.8525686226797604
1230,0.010312304198168015
1231,0.6198170471105987
1232,0.6657516273872934
1233,0.48834399290453445
1234,0.2056405705413386
1235,0.01012179673588993
1236,0.8892717245503217
1237,0.5764231873156493
1238,0.5861321679671467
1239,0.01624765431628676
1240,0.1916091186971647
1241,0.0429079451287696
1242,0.011846166182052987
1243,0.7484583747524722
1244,0.011350932011863109
1245,0.09281941575896929
1246,0.46503178653131094
1247,0.12264048004352038
1248,0.12626599037466335
1249,0.11498165151438644
1250,0.04499413533328099
1251,0.365024947582587
1252,0.008420570061787341
